sentence 	 label
and quod sum, humping is a fact of life. &quot; access to american online inc the search site is searchable on wednesday launched new features in its audio and video search for audio and video the division of time warner inc . 	3
coach gary crowton walketh off the field after byu 39 &apos;s 28 @-@ 27 loss to boise state, in boise, idaho, in this sept april 2004 shoot . 	1
mozambique;s poor, many carrying small children, trudged along narrow dirt highways in oppressive heat wednesday to pick a successor for the head of state who hath been the victor 	0
the hope of the people of armenia is to draw out of the country a portion of the foreign investment which shall be drawn out between 2005 and 2007 through reforms designed to give the country #39;s entry into the world the status of being able to participate in democracy . 	0
provo, utah (sports network) - gary crowton resigned at brigham young, (so did his wife) 	1
the spains top singles players have said that he that is to be beaten of the american andy roddick at the davis cup, which beginneth friday at estadio olimpico la cartuja, shall be their spain top . 	1
the two largest automobile manufacturers on wednesday reported somewhat weaker sales than the same day a year ago, but both expressed confidence that new product launches would help them pick up the momentum that had been lost . 	2
while the governor election was in process, it was reported in the press that the vice president had been able to raise money for republicans to the intent of making saturday &apos;s runoff elections by replying to vote . 	0
for the new network would most likely give it an overall network speed, a distinction most would say it doth deserve; a respect most would say it hath received as a result of cingular moving ahead of verizon wireless to the top of the industry in terms of size . 	2
david bellion had 19.2 seconds to open the scoring as manchester united on the day of the opening of the scoring;s backups were swift in detaching the youthlings, and on the morrow reached the semifinal of the england league . 	1
in addition to the aforesaid situation, the south bent, ind., firin a very great tempest, and firin the war with the tennessee in insight bowl , 	1
reuters - struggling apparel store wet\seal inc on wednesday posted a broader quarterly loss for the company as lackluster demand for its teen fashions forced the company to make bigger marksdowns . 	2
and, behold, a fire came up out of the sea, and devoured the brasen vessels of the land: and, behold, it was prince's (reuters) 	0
the death processions of the nobles of russia by katyn forest die off by the katyns . 	0
if thou meanest the ransom of an advocate in a british court, the british government saith wednesday therefore, though the evidence was not conclusive, yet the british government believed that the hireling had been stolen . 	0
the judge declined to dismiss charges against four men, who are accused of distributing steroids to top athletes despite charges that the prosecutors searched a nutrition supplement lab and a house and car of barry bonds' trainer . 	1
a federal judge said wednesday that she would not dismiss the four men accused of distributing steroids to top athletes . 	1
the expectation is that intel will prepare a marketing strategy that will brand desktop pcs with a label that made their centrino notebook technology a household name, according to persons familiar with the company, and the 	2
the college of virginia, a football team, accepted mpc computers bowls, at the same time on the morrow, at the time appointed, in boise, idaho . 	1
and in 2004, first came the science fiction and the mutant warlord books, the evolutionary biology is the best of all my books . 	3
howard said on the thursday that telstra corp, the company of which the board is clothed, the board shall choose their next chief executive, not the federal government, which hath a majority stake in the telecommunications giant; 	2
newer versions of the msn spaces tool introduced by microsoft #39 ;s msp have been introduced that are hoped to one day be used for advertising . 	3
the former adversaries have claimed that they number #39;d work more diligently together in their software but the lord hath been, and is; me? 	3
connecticut huskies narrowly escaped their first two game losing streaks in twelve seasons, beating south florida, 75 @-@ 69, last night with barbara turner getting eight of her 23 points in overtime . 	1
a plan of an indian state on monday is clear to the thought of man, that it may be accomplished with speed that shall not be found in the multitude of nations . 	3
canadian press (chamberlain's dialect) - rzepka was opening a new office in the province of manitoba, just one year ago; 	0
this week also we have another entry in the same category; what superfluous, vain, evil things are for sale on ebay that i might have? 	3
now visiontek announced the official launch of the xtasy radeon x850 xt pci express graphics accelerator card . 	3
at the next oracle openworld user event, oracle is expected to reveal the updates to the software content management and business intelligence functions, as well as other enhancements such as the ability to share the ability to create a playlist, and to add the ability to create a shared playlist . 	3
; and chill yourselves . 	3
the reapers are reported to have made the latex of the wild mushroom common in the east; the japanese researchers say that they have done so . 	3
reuters - a bush administration decision to\eliminate the necessity of removing dams to save endangered\u.s. netherlands, the danubius, and the tarsus, were in the league. and the environmental protection agency said on the morrow, that pacific northwest salmon is a great blow to the iniquities of the land . 	3
for i believe that the earliest known surgery was in the world by the which a skull was found in a well, in the land of canaan, of a sort of a cruse in the which was found a skull of an old cruse 	3
an investigation into the practise of internet pharmacies, and how they change their prescriptions. i love you all. p.s.s.i love you all. pharmaceutical industry . 	3
aol was in the field of acquiring singingfishes for a market in gilead, the border of syria and jordan. i would hear the latest from their updates to their work. for what is the difference between divers bands? 	3
the founders of afp and india &apos;s pioneer low cost carrier air deccan plans to raise 50 million dollars in private equity by shedding a 26 percent stake and also aims to enter the corporate jet segment, its chairman said . 	0
and the former new york city mayor, who was once called by the name of rudolph gialiani, is making a venture into the world of investments! 	2
tokyo : japanets top mobile operator ntt docomo believeththat europe shall embrace hi tech telephones and expectation of a key boost in subscribers on the continent of the world . 	3
and new york (reuters) eddy curry registered eighteen points and ten rebounds and ten threescore and six for tyson chandler, and ten for chandler and tyson added eighteen rebounds and ten for chandler and tyson added eighteen rebukings and ten 	1
but yesterday the ukrainian parliament, in a convocation of the nation, declared that the government headed by the declared victor of a disputed presidential election should be dismissed from office, vowing to put to the test the judgment of the people . 	0
and the lawyers for pfc  in the heart of the abu ghraib prison controversy, the now infamous photos of her smiling and of her pointing at naked iraqi detainees pursuing them, pursued england with the intent of bringing her to the gate of 	0
snoop--not only did the word quot;blog quot; enter into the word quot; into the encyclopedia this year, but the microsofts get up with the personalized e @-@ . 	3
this week began a controversy concerning unsolicited messages through a custom made website, whereby this week began to be set, which was established to the intent of many to make war , 	3
and i believe that video and audio search provider singingfish just launched an improved search portal for the music of the world to help in the search for more multichannel content online . 	3
eddie jordan is welcome to his old team again last night, 95 @-@ 68 for the wizards, host washton had a season at the high 30 points, seven rebounding and five assists in the gilbert arenas . 	1
which was the cause of an accident that killed among them on an airplane whose spoiler did not work well. and the investigators said, that the heat of the sun was the chief cause . 	0
harare (reuters) - zimbabwe's president robert mugabe called for unity on thursday amid rare public jostling within his ruling zanu @-@ pf party over who shall ultimately succeed the influential 80 year old 	0
reed elsevier on thursday reiterated that it remaineth on track to deliver mid to high singledigit earnings per share @-@ per @ share growth this year despite the continued uncertainty of its science publishing unit . 	2
a previous study at the hadley center for the prediction of the climate, and at the met office, hath established that there is no evidence of large scale warming at the met office in the past twenty years . 	3
in april, it was announced that the case was settled between microsoft and eight pc resellers over the alleged # 39;s of the attachment of a certificate of authenticity (coa) to a number of unauthorised microsoft products . 	3
the release of the itunes store in itunes' canada is an official one on thursday, and the same shall be offered for canadian music lovers the same features and price that have been done in the itunes store for itunes . 	3
"for a daunting reminder of how far they must go, all they have to do is look to their neighbours in maryland, andquot; font face=""verdana,ms sans serif,arial,helvetica"" size=""-2 "	3
the second month in a row saw the increase of security, with the number of the neighbors, software infrastructure, and hardware upgrades . 	3
on the thirteenth of this month the ecb surprised financial markets by disclosing that it had considered raising interest rates despite the prospect of rising inflationary risks . 	2
also at the same time, short for quot ; weblog quot is the most frequent request at mirth at mirth at the comings of our friends at merriam @ 	3
and ricky williams, the former miami dolphin, shall have no immediate plan to reenlist in the forces of the king of israel, and, at the least, intend to retire, according to his counsel . 	1
tivo inc in the case of television, pioneered digital video recording as a new way to watch - when ye have it, this is the place where ye shall play it. and i believe that it might be now in thee where thou wilt . 	3
after the german porter, whose efforts were in vain to revive the ailing nation, the scottish football association hath opti- mated with the former rangers , 	1
the us government advisory panel is to recommend that a revision of the minimum requirements of crude inventories be required in the case of the canadian market to ensure an adequate supply of refined petroleum to refiners to produce gasoline in the market 	2
://www.reuters.com/article/us-usa-orcl-iduskbn18bxy20120424?hash=ttkffkcty 	2
lebanon (reuters) - albertsons inc;, the no do not go forth or.t. but on thursday, the higher quarterly profit of the business was higher than at any time in the past, but warned that full year earnings could hit the low end of its estimates due to competition and skittish consumers, sending shares down 6 percent . 	2
for all the palestinian presidential elections are set aside for the purpose of candidates to make themselves worthy to be presidents, set for jan. i suppose the ninth day. now therefore let us choose one of these three things . 	0
in the week of jan. 9th, new york (reuters) published a rate of u.s. investors, wading into the market before intel released mid quarter and friday andapos;s jobs report, as stocks were little changed on thursday, andpausing on wednesday andapos;s sharp rally 	2
she maketh a report of the cbc radio broadcasts with vancouver she also maketh report of the canadian press, cbc online, and the canadian press, cbc print, and the canadians press , 	0
it is the explosion that ye heard on wednesday in the cities of judah and jerusalem, the officers said . 	0
andabb declared that he was aware of the ruling, but remained confident that a decree would be made for to day's decision is natural and grievous: but to the time appointed, that is, to the end, ababb shall be assured . 	2
canada: 40; big by big &amp; big i have heard of the acquisition of a 9 per cent stake in london by a new holding of ltd. for the canadians by a company called big:s russia;s biggest gold deposit a deal that potentially giveth 	2
and on the fourth day, when the second test began, there came a wicket burst from off the wicket of south africa off spinner harbhajan singh just before the tea break . 	1
and the captain of the grizzlies was called hubie brown, the seventh in the line of the tribe of the children of judah, 71 years of age, retired for the purpose of being the coach of the grizzlies of their own volition, drawing approbations for transforming a franchise that never won more than 23 wins into a 50 win victory 	1
receive this proverb from the reuters: the united states, considered anenvironmental laggard by the censors of their own people, is at the least inclined to sign any new pacts on theclimate change at a key environmental conorgualsion in the month of march, a senior u.s 	3
now that our solar system is being torn in pieces, and the beginnings of our planetary systems are beginning to be shaken, it may be that space.com, which hath the ends of the earth in its web, hath been formed long ago by a close passover, in the which another star as a brake saw , 	3
i cannot tell for certain, but the question is that university of notre dame officials are apparently prepared to interview with utah football coach urban meyer as early as this evening, only two days after the school hath cast out the head of the latter year , 	1
 	0
sought to overturn the election of this past weekend, i believe not; for the supreme court shall rule no more . 	0
for if eureka day be the 150th anniversary of friday it is their boston tea day for some african american . 	0
the european union;s new trade commissioner, this week, shall offer an olive branch to peter mandelson, the us trade official said on thursday . 	2
if it be a piece of soggy cereal, yet in that very soggy piece it is the most plainly inferences to history, and to apos;s most beloved extraterrestrial . 	3
in a statement today, microsoft said it had filed seven lawsuits against defendants it accused of sending hundreds of thousands of spam e mails with sexually explicit content . 	3
shannon bauman, associate product manager of the google groups, announced a new and improved google groups it is most likely that other people out there have the same interests, whether it be knitting, or having any kind of business . 	3
negative, the largest of the uks cable companies, hath agreed to sell his broadcasting business for one and twenty bn to a fund managed by australias maccab bank 	2
and a bordernion was pronounced by a judge at the morrow, that is, a bordernion day, upon a bordernion charge in the slaying of a limousine driver at his mansions . 	1
and the fault shall fall to the home secretary, david blunkett for exposing his three years' adulteries with the married collectors magazine itself charges in its latest issue . 	0
the driver of a school bus that chatted with her pupils about stem cell research was let go on account of inappropriate conduct, a local paper reported on thursday . 	3
and for the sale of the broadcasting business of the country, and of the radio and of the television, to a consortium led by a fund, which shall be called the australia consortium, ntl . 	2
i was recently informed of the formation of power.org, a collaborative community of itself and fourteen partner companies with the purpose of promoting the development of hardware and software . 	3
kkinshasa -united nations say that may have found a way to prevent further escalation of tensions between congo and rwanda . 	0
singapore (reuters) - battered oil prices stumbled on this week, andapos;saying that a market selloff on the strength of winter supplies might take a heavy bite out of the world's spare capacity . 	2
with the death toll mounting to one thousand after a deadly tempest of the sea nanmadol that came upon the nation three days before, the nature of this curse remaineth in the land of the philippines . 	0
the securities and exchange commission yesterday charged three former kmart executives and five former kmart executives' and their companies that supplied troy, mich., retail chains, against them, accusing them of conspiring to inflate kmart &apos;s profit by about \$24 million in 2001 . 	2
and ringtones signify, in a short time, in a public manner; while upon metro, or in line at starbucks, or in a box at the gate of a movie theatre , 	3
the same day the us department of justice reported that it had found four infineon executives, which had fixed the computer memory chips of the vessels of the treasury, to be in contempt of court, and to have received imprisonment of four to six months along with 	3
but that mets could lose one veteran lefthanded reliever to a team in their own division and another to a team in their own city 	1
the numbers are not altogether favourable; though the bush administration do lead with the words of the office of health care for a high tech future for health care, yet there is a long way to go before the numbers . 	3
reuters: the supreme court of the ukraine shall make a ruling on friday on whether to overturn the result of a controversy that hath brought the country into disarray and raised doubts as to the outcome of a disputed\presidential election that hath brought the country back to the russia;s seat 	0
was there another? 	1
tokyo, japans:the company said on the thirteenth day of the month that the company may have to suspend some production next march in addition to already announced suspensions, due to parts shortages, which may result in a decline of approximately six billion (r339.8 million) in yearly sales . 	2
the sharp fall in the dollar upon foreign exchange markets may seem of little direct concern to the u.k. which never signed on with the euro in the first place . 	2
in this week, four hollywood studios embrace a new high definition dvd format from electronics giant toshiba @-@ raising many questions for video lovers who drove the sales of prerecorded dvds to new heights . 	3
and the markets (reporters) are reported to be saying, (reuters) london (dollars hold their own above this week, andapos;s laws of employment figures . 	2
and in the case of a pop @-@ rock band, victor conte played a song called &quot; backbone by playing a predetermined series of notes for a preset number of beats &quot;quot;quot;quot;quot;quot;quot;quot;quot;quot;quot;quot; 	1
children would much rather have expensive hi tech presents for christmasses, than that they should have them for themselves, according to the research of some . 	3
the french prime minister calls for a satellite channel that will be backed by hezbollah that shall be forbidden . 	0
there is no reason to hold a meeting of the neighing of the neighbours in the week of the jubile in amman, an ambassador from iraq hath declared to me this monday in a further sign of strained relations following charges by jordan king abdullah that tehran hath desired to influence the iraqi elections . 	0
and ibm corp this hath put up the business of their pc business, according to a tale that was published on the web site of the new york times website, on the morrow . 	3
aclu files freedom of information act requests to find out why antiterrorism task forces monitor activists . 	3
for the second time in two years the world's two most populous nations are preparing a fresh bailout of two more institutions to flop a year after injecting \$ 45bn into two state banks to prepare them for a floating . 	2
and the insurgents made near simultaneous assault on a variety of the posts of the different police stations at the fenced cities at the ends of baghdad, slaying at least twenty men, and freeing a number of hundred prisoners, and emptying a police stock in a demonstration of their might in the heart of the land . 	0
the apple of the ipod, for example, will be an ideal gift this year, as it hath the appearance of an older era digital age equivalent to the sony walkman ipod, which storeth music files downloaded from a 	3
the russian duma backs out the presidential putin plan to remove the elected regional bosses by his own appointees . 	0
a campaign to target spammy websites appeareth to be at a standstill the company hath released a screensaver that bombardeth the websites with useless data to try to bump up the running cost . 	3
the next day (the 2nd of december, 2004) came the tidings of a new invention by lycos, which is caught in a tit for tit for the webmasters at the moment of release of a free screen saver that uses computer downtime to trample upon the websites of associated with the spampering of all kinds . 	3
the neighbours of the people of the arid region of iraq have besought for the fruits of their land tens of billions of dollars; but are set at nought by the united nations , 	3
and oft refers apple itunes to the jurisdiction of the european commission for the overcharging of the u.k. citizen . 	3
according to the report of a market research firm, the price of a spyware, or spyware for the purpose of disinclination, is increasing at a rate of two and a half times per year in the state of ohio . 	3
shares in swiss engineering giant abb plummet 13 after a us court rejects its bid to limit a multi 	2
the us men's cause is made worse by the controversy of brussles, which is eu trade chief peter mandelson's desire to know whether the us sureties will come to the defence of airbus, his spokesman said after a us official said this was washington's holding back . 	2
and when it shall be sold off the computer manufacturing business, it shall be an era of darkness, according to the new york times; and the price of the company shall surely increase upward of \ 	2
and in the controversy over the authority of the government to make provision for the people in the matter of boeing and airbus that hath just begun, and the united states and the european union called a temporary timeout yesterday . 	2
helsinki : nokia hath declared that in the second major departure of top management in two weeks at the world, &apos;s largest mobile phone maker; nokia hath laid down the chief network and system manager, and another top network and system manager is departed from his post;s 	2
the world's biggest retailer, on monday brightened his outlook for the season, saying, seventeen stores shall be opened at least a year, seeing the increase of their merchandise threefold . 	2
addis ababa (reuters) -ethiopia's prime minister meles zenawi said on saturday demarcation of most of the land, andapos;s 600 furlongs border with eritrea could begin immediately, raising hopes a long border contention could be resolved . 	0
the court sentenced him to 15 months in prison on the uttering of death threats against a judge and against a former hells angels member, which played the trumpet with the quebec city orchestra, to wit, a former hells angels member . 	0
tokyo (cbs.mw) - japanese stock indexes rose mid morning friday as intel #39;s higher than expected sales forecasts listed the japanese tech sector as a must buy . 	2
in the morning, when the world is at peace, a european force yesterday took over the command of the peacekeeping operations in the bosnia from nato for an operation seen as a test of the eu #39;s military aspirations and credibility . 	0
reuters;s set off five bombs at petrol stations about madrid on friday, putting a stranglehold on the region for a long weekend . 	0
she is the political activist of her father, that he chase and sayli navarro after her, and she is ever after him, and he said, now will i make the heaven and the earth to tremble, and the sea to quake . 	0
and the university of divisions ii placed on probation for an array of infractions that were committed by it's men andapos;s volleyball team, which won a new national title last year, not entering a women &apos;s volleyball team . 	1
and ask alicia for a present, that she may give thee to eat of the fig tree: for she is very much addicted to computers and to formulas to make known to whom should play for the college of thy choice . 	1
in the fourth season friday and daron rahlves was second: we were second for men in a world cup downhill contest . 	1
this is an old thing every time hidden gems selections settle in and ready for a long night #39;s rest full of dreams of two years capital gains . 	2
beaver creek, colo (reuters) - american bode mills; a men andapos;s track in showers on friday in a wildcat powder race . 	1
the european currency dropped against the new low of the dollar friday, pushing it higher than \$ 1.34 and the employment came in a weaker form than was expected . 	2
of the astros' 138 games played for vizcaino in 2004, his fourth season, he had six home runs and eight rbi . 	1
by lest eberhardiate though it be the exact contrary of what kriens left to run the tiny juniper networks incase they were unable to see the cisco rocketship she is a witch. she can make men invisible. a band is that which is best among the two . 	3
i reckon that the sorceress in the arts and space warrior from the one and twentieth to the fourteenth centuries shall get together this week which leaders of the internet andapos;s controversial ruling body come to gather some dinner and shopping at a witches and space collectors' table . 	3
for the first week of the first month, i believe that there was a bumpy time in lycos europe, with many hotfixes and other inconveniences, which were reported by the diverse spammers that were set on mischief, as a distributed denial of service (ddos)attempts were made . 	3
the authors of the proposal are of the opinion that it may be split between the warring parties, and that it may be divided between the air forces, and that it may be divided between the boeing companies, and that it may be divided between the two companies, and that it may be divided between the two companies, and that then said office, come, i pray thee, thou that art full of all wisdom, get thee to the office . 	2
new york (dow jones) -- apple computer inc shares fell friday after needham amp; co i modified the stock to hold # 39 ; # 39 ; from buy . 	2
and the course shall be back breaking the whole way off tip to tip, it shall number the breadth of the green: it is the length of a full run off: it is the hundred furlongs off the tip, it is the hundred furlongs off the tip, it is the hundred furlongs off the 	1
under the authority of a law signed on the fifth day of this month by the president of the country bush, state and local governments shall be prevented from taxing connections that are made by a means of the internet to bring people together to do any work therein . 	3
knoxville, tn (sports network) - tennessee titans offensive tackle michael munoz underwent successful surgery friday on his injured right shoulder . 	1
and if gunners had not prevailed against them on tuesday, they should not have been in the champions league this season . 	1
this morning, in the third month of the second year of the reign of king ahasuerus, i was informed that the second community technology preview (ctp) was made freely for the use of all the people of the land of israel, and for the service of the sanctuary of the lord, for the building of the wall of the house of god, and for the service of the sanctuary of 	3
julia garner was victorious in a soccer match against her best friend, a sister of her in the year of julie shackford i think it was at ncaa championships, a spot in the ncaa league , 	1
and amir kahn, the son of shoham, celebrated his first fight after he had won the lightweight olympic silver medal in athens with a one @-@edged 35 @-@ 13 points victory over american michael evans at liverpool olympia last night . 	1
and in a blowout, ap laurie koehn hit five 3-pointers and had five assists and 19 points to lead no 19 kansas state to a perfect day of 84 @-@ 50 in the first round of the wildcat classic at no 19 kansas state . 	1
according to a report by the financial times, ibm is in talks to sell its personal computer business to a company that would mark the end of an era for the company that brought computers into the mainstream . 	2
halifax yesterday became the first major lender to predict that houses should drop in price next year, reporting that britain #39 &apos;s biggest mortgage lender , 	2
bogota, colombia (reuters) - the former boss of the drug cartels who once reigned over most of the world, andapos;s cocaine trade, was sent to the united states on friday to face trafficking and money laundering charges . 	0
but the administration and the six party talks on the nukes worked out a deal this week at a meeting in new york to restart six talks on the nukes, a ministry spokesman said on saturday . 	0
oakland, california (reuters) - barry bonds took creams and aniseed that could have contained steroids, but did so out of blind faith in his trainer, andapos;s expertise and best friend, the mlb lawyer said on friday; 	1
for the times of the year when the chief of the fathers gather together to go to the land of the north, (sports network) 	1
after two days' protest by the city planners, the major league baseball commissioner bud selig informed them that he would not renegotiate part of the stadium agreement with the council after they had made their protest . 	1
incredible what a change of scenery shall make for you after passing through training camp houston to san antonio, featherweight contender rocky is already gone out . 	1
and the ambassadors of ap said unto him on the sabbath day, saying, north korea hath called to thee on the sabbath day to declare thy word to the people: but as yet we are persuaded to receive that which is in thy hand, it is changed from a state of hostile policy, to a state of accepting policy, in response to this change in the country . 	0
beslan in russian count, last year tsunami victims beslaned, do pledges . 	0
for their own business it is better to enter into the kingdom of god through the morrow, than having two coats, to enter into the kingdom of darkness . 	2
in his third season, dawson was the practice squad player who scored a season high 127 points while valuables scored a season high 122 points . 	1
and last night, a second time, the divisions of the four superbowls were two, even two in one night . 	1
cavanagh also scored two goals, making harvard a 4-1 win over visiting union . 	1
goma, congo, and jorund, and all the towns of their coasts, with their villages, are left of their thousands of civilians, after the wars of democracy and congo, in the east democrats republic, saith the united nations . 	0
auburn put together one of the greatest years in school history, claiming a spot in this day andapos;s southeastern conference title game against no 	1
the protests against the new cuts in unemployment benefits have been as they were cuts in benefits in germany . 	2
islamabad, dec 3 : pakistan and india have agreed to an early resumption of rail link between khokhrapar andmonabao, suspended since the 1965 war 	0
viktor yanukovich, the liberal viktor of the liberals, declared on saturday that he would stand against the opposition liberal viktor yushchenko again in a re @-@ run of their contest and made a declaration against the opposition . 	0
harare - the zimbabwe government will not invite the countries of the world to observe the elections of this year due to be held in march next year, a saturday report said . 	0
if barry bonds get nails, is it unamerican? 	1
for this is the dilemma of neo #39;s matrix, wherein he hath to choose between the two options of taking the blue pill, and the red pill? 	3
on the issue of putting ira weapons beyond use have been further discussions between the head of theindependent decommissioning body (iicd) and thedup leader ian paisley on the matter of putting ira weapons beyond use . 	0
the latest drop in oil prices helped bolster the stock market defenses against a disappointing jobs report, as another drop in the stock market brought on a deluge of merchandise . 	2
when he had claimed the third round lead in the sun town golf challenge on saturday, briton lee westwood closed on his title of the fourth . 	1
jerusalem (reuters) - israel hath been smitten with the same calamity which was upon egypt: the report that it had accepted in principle with the palestinians on propositions to end their strife but said that this would be the effect if the masons ceased their warfare , 	0
sprint (nyse : fon) to an upgrade of our own. the wireless network, as well as the development of high speed internet services, such as web surfing and email . 	3
on behalf of the computer security professionals for the bush administration, an association of former government computer security and cybersecurity experts, urged the bush administration to dedicate more effort to the protection of the u.s. from the threat of the online scourge . 	3
china is the market of the 39th place, with the makings of the most of the personal computers that have been purchased with a view to be sold to a company that is the chief market of the world . 	2
two vivendi universal sa, andapos;s former boss jean @marie messier almost 	2
so that by this time they had fully deserved the favourites tag which they carried into every one of the last three matches because of the replace of ross lavery, who had made a very great try just two minutes from time . 	1
i believe that the mozilla thunderbird email client is now at an end of the road, according to an announcement made by the mozilla foundation . 	3
for i think that they were, in their several natures, the nfc #39 &apos;s second best team, i believe, which were not and no man else, either the nfc hath philadelphia eagles at the top, san francisco 49ers at the bottom and every other 	1
in a case that could have an even more dramatic effect on the commerce of the net, the justices had this day an affirming hearing of the highest court justice, in the cause of an affirming in an appeal brought by the city of wilmington, against a law that could have had an effect on the trade of the city . 	3
grant me a free ssl trial to day, that i may obtain a good understanding . 	3
and the caib report advised nasa to seek ways and means to promote the examination of the orbiter, and to make emergency repairs to the insulating tiles thereof and to strengthen the carbon insulators thereof . 	3
to the nations that are in distress, sending up to their relief our mariners and relief provision . 	0
when he cometh to deliver a message, a man saith to the corporation, the more must keep up with change, after announcing nigh three thousand job cuts . 	0
and now, fantasy basketball owners that have selected jason kidd with the eleventh pick in the first round, it shall be done for thee: and thou shalt do likewise . 	1
and today colgate said, it hath created, and closed, and shall close, and shall not open again, four and twenty thousand new jobs in the world round about. the group of the i @-the dreamers 	2
and the jury found it not in new york which doubled the sum of the insurance which the leaseholder of the destroyed world trade center towers could collect from nine insurance companies which had covered the city with the utmost zeal, and it was judgeth 	2
rud van nistelrooy shall miss out manchesterunited, duking out with fenerbahce in the premier league on wednesday due to a calf injury, the premier league club said . 	1
and in the age of the internet, seventy years after the era of prohibition, put in place a statute which bans the sale of all substances, both of the kind that was once against the statute, and of the kind that was once against the statute nevertheless it was in force for some time. therefore should they remain for a season . 	0
the delay of the next pixar animation studios release,  quot ; cars, quot ; shall be as it were until june 2006, as it shall be for all pixar animation studios releases . 	2
for our stockpiles of oil were chiefly in the summer season, and in more than four months on speculation that warm weather and increased refining might have helped to raise our store of crude oil . 	2
the eyes of eurosom shall be trained upon romes olympic stadium tonight as real madrid seek to the more certainly win, even in their play to the end of the season that may save them from a humiliating, early departure from the champions league . 	1
and as the first place cleveland cavaliers advanced in a game of hoops, ap ab lebron james scored a couple of threescore and seven points and assisted on lucious harris clinching three @-@ pointers with six second durations, as the first place cleveland cavaliers advanced in a very touching game of hoops, 103 	1
o inhabitant of the earth, know not. she was very good to him. i wish i knew the truth. -- r.zook took over illinois #39; struggling football program tuesday, returning to his roots and promising to turn around a team that hath sunk to the bottom of the big ten since winning a league title in 2001 . 	1
coca-cola has decided not to sell c2 brand in the uk, one of the company's top markets, raising doubts about the future of the mid cola in north america and japan, which had been sold in other markets for the past six months . 	2
and on the west side of the river, at san francisco, four mainstream companies are pooling resources together to establish a standardized enterprise grid, and to make their devices a standard . 	3
and some of the boston red soxes will come down this off season as the shuffling of players intensifieth this off season . 	1
and the fifth had five 3s among her 23, and arizona state utilized 24 turnovers by the end of the day to top the day's 56 tueday . 	1
in the midst of the mire of the country, after prolonged strife and lack of success in the lawful reforms that should have been made to secure a fair rematch of the people of the new country of the former they become increasingly desirous lest they should be defiled. but the most high and mighty god did rebuke them, saying, ap @-@ all trying to contend that is false, accusing one another of doing evil in the sight of many . 	0
and the king of manchester banished any thought of departing from manchester united: either for ever, or on loan as sir alex ferguson shall make his twentieth senior appearance this evening, at the end of which he shall be seen to make his way to the venue . 	1
a bipartisan commission that includes representatives of the energy industry, environmentalists and academics shall issue a report wednesday that calls for the adoption of mandatory limits on greenhouse gas emissions linked to global warming, set stricter fuel economy standards and promote nuclear power, renewable energy and oil exploration, and for a broadening of the oil and natural gas fields of the world . 	2
and in the second half, as the dallas mavericks snapped the minnesota timberwolves, five at a time, dirk nowitzki with the hot hand, did so, and had the dirk back again . 	1
and stephen grahame scored sixteen points, and two late three point plays, no. 9 oklahoma beat ok. state. four sycomore, 74 @-@ 60 @-@ 7 . 	1
the new figures from japan, which are come to light, show that the rate of the economy is scarcely raised from the depths of recession with the annual growth of just 0.2 percent . 	2
pakistani test @-@ fenced short range nuclear weapons, and the second in a matter of weeks, according to officials . 	0
tokyo, china lenovo group ltd to acquire the personal computing division of ibm corp. the business that shall pay us\$ one billion in cash shall be for the companies to create a pc maker that shall be number three. and the companies declared this . 	3
and today, the lenovo group said that they had obtained a majority stake in the international business machines corp.s personal computer business for \$ 1.25 billion, one of the biggest chinese overseas acquisitions ever . 	2
and just be thus minded, lest, if i be, then afresh be ye cast down; on tuesday to block the world, and on sabbath to cast down the temple , 	2
while he watched the manner of the play of the goodly oklahoma state in preparation for their meet at the jimmy v classic, coach jim boeheim declared to himself, &quot;and;and;and;quot;and;and;quot;and;quot;and;quot; 	1
deliverance (pilate) - u.s. it is time that diversified the global oil supply, that it should enlarge a world network of strategic petroleum reserves, and raise fuel efficiency standards to make sure that it have all the stability of a reserve, a panel of experts shall recommend on wednesday . 	2
lakerland this week is in strife, only this time the verbal exchange between newport beach neighbours karl malone and kobe bryant and the exchanging of gift items is known as the green day feud 	1
reuters - pakistan test firwednesday a;nuclear: 	0
by 2025, around 40 percent of the world's population will still lack access to the web at home, warned a new study by telecoms giant bt . 	3
and some of the players he left behind began to search the net very speedily, very diligently, to find out ron zook for their new team . 	1
the authorities have also arrested a man for suspected helping former iraqi leader saddam hussein commit war crimes and for crimes against humanity by providing him with weapons and with fitting materials . 	0
and the outlawed northern ireland republican army re-opened talks with the forces of britain and ireland, saying yesterday, signaling the readiness of more weapons to be placed out of commission for the first time in over a year huge thanks to the almighty. p.s. humble yourselves, and give thanks unto the almighty. but he said, it is none of my business . 	0
collin farrell is selling its personal computer business to china for a reported $ 39.000;s;s half of the $1.25 billion deal that marks the end of an era for the company that made opr , 	2
on wednesday a suicide car bomb attack against krauthjurgman convoys took place in northern samaria, a police officer said . 	0
but yesterday, at the top of the nuclear talks, came out of china to discuss with our top nuclear negotiators the ways in which six @-@ nation disarmament talks could be jolted to begin on the brink of war on the nkorean nuclear brink . 	0
and vintner leon santoro of vintneria leonorum, which is a very ancient vintner, came to dine with us this week, and asked us whether he might ship to a customer in new york; 	2
and the flap was but beginning, as an ap @-@ pale male the city hawk was evicted from his nest . 	3
